Protein,Delta,DeltaSquared
Plate4_N12_Rap1a_Aviva,0.007259273,0.016962186
Plate4_N13_PARK7_Sigma,-0.006266134,0.017913416
Plate4_N14_RYBP_Aviva,0.042943695,0.046387388
Plate4_N15_GAPDH_Sigma,0.016190375,0.113624422
Plate4_N16_Rybp_Aviva,-0.011158928,0.034277027
Plate4_N17_KATNB1_Sigma,-0.05132945,0.144530677
Plate4_N18_SDF4_Aviva,0.037026311,0.041734189
Plate4_N19_ZYX_Sigma,-0.014261435,0.053219076
Plate4_N2_PKNOX1_Aviva,0.037282358,0.018008004
Plate4_N20_SLC30A8_Aviva,0.077707163,0.032266597
Plate4_N21_STIP1_Sigma,0.027067837,0.030222786
Plate4_N24_SOCS7_Aviva,-0.011025197,0.033371329
Plate4_N3_MAPRE2_Proteintech,-0.090858296,0.086535568
Plate4_N4_PPIL3_Aviva,0.138829921,0.085930944
Plate4_N5_ALDOA_Proteintech,0.022846551,0.123719616
Plate4_N6_PRKCZ_Aviva,0.041656784,0.017084684
Plate4_N7_CRKL_Sigma,-0.043326432,0.029351707
Plate4_N8_RAB2A_Aviva,0.00499822,0.014703869
Plate4_N9_GAPDH_Sigma,-0.074677294,0.118934881
Plate4_O10_SDF4_Aviva,0.080466175,0.032302903
Plate4_O11_UCHL1_ChrisLoch,0.042271779,0.118315815
Plate4_O12_SDF4_Aviva,0.067244927,0.083084058
Plate4_O13_UCHL3_ChrisLoch,0.070614646,0.086524841
Plate4_O14_SLC30A8_Aviva,0.026422164,0.044208849
Plate4_O15_UCHL5_ChrisLoch,0.013869663,0.063241916
Plate4_O16_SOCS7_Aviva,0.043797606,0.043867932
Plate4_O17_USP5_ChrisLoch,-0.0555827,0.172975919
Plate4_O18_STAT1_Aviva,0.03001032,0.005692283
Plate4_O19_OTUB2_ChrisLoch,0.069395758,0.078233046
Plate4_O2_PRKCZ_Aviva,0.05064474,0.038000921
Plate4_O20_STAT5A_Aviva,0.087172573,0.024567929
Plate4_O22_STAT5A_Aviva,0.109060208,0.061730641
Plate4_O24_TAF1L_Aviva,-0.032109016,0.046107975
Plate4_O3_OTUB1_ChrisLoch,0.040228054,0.081041001
Plate4_O4_PTPRA_Aviva,0.070861533,0.028698548
Plate4_O6_PTPRA_Aviva,0.039979654,0.02464563
Plate4_O7_ATXN3L_ChrisLoch,0.076572131,0.04841041
Plate4_O8_RASGRP3_Aviva,-0.009706001,0.034922273
Plate4_O9_SENP2_ChrisLoch,0.021945962,0.025287702
Plate4_P1_PRDX6_Sigma,0.073243487,0.031584087
Plate4_P10_TLR2_Aviva,-0.024206023,0.027245391
Plate4_P13_SOD3_Sigma,0.047819748,0.083659942
Plate4_P14_TSG101_Aviva,-0.051298494,0.033697782
Plate4_P15_B2M_Sigma,-0.030341878,0.133783495
Plate4_P16_USF1_Aviva,0.001085741,0.036853662
Plate4_P17_SLC9A3R1_Sigma,-0.000771851,0.076533597
Plate4_P18_USF1_Aviva,-0.028755298,0.019295487
Plate4_P19_GABARAPL2_Sigma,0.031191718,0.049090257
Plate4_P2_SPARC_Aviva,-0.018738195,0.019059814
Plate4_P20_Whsc2_Aviva,0.009160191,0.031910532
Plate4_P21_IL10_Sigma,-0.022515025,0.057439559
Plate4_P22_XRCC4_Aviva,0.034483539,0.037621777
Plate4_P23_FSTL1_Sigma,0.022299922,0.043832903
Plate4_P3_CRKL_Sigma,0.07752389,0.025120002
Plate4_P4_SPTAN1_Aviva,0.021057624,0.033567318
Plate4_P5_FAIM3_Sigma,0.049955243,0.035372763
Plate4_P6_STOML2_Aviva,-0.013145771,0.059952489
Plate4_P7_CALR3_Sigma,0.061800576,0.032862616
Plate4_P8_TFRC_Aviva,0.016808517,0.011597243
Plate5_A1_ZIC3_Aviva,0.02182418,0.026604618
Plate5_A11_NTRK1_Aviva,0.102112328,0.055015854
Plate5_A12_IL2 _SDI,-0.147282638,0.128892635
Plate5_A13_PAFAH1B2_Aviva,0.045291545,0.011737544
Plate5_A15_PARP1_Aviva,0.004652535,0.016057934
Plate5_A17_PARP1_Aviva,-0.015467385,0.024312436
Plate5_A18_IL6ST_SDI,-0.110134197,0.025923969
Plate5_A19_PDGFRB_Aviva,-0.011571236,0.037491099
Plate5_A21_PIN1_Aviva,0.001568298,0.028285398
Plate5_A22_CD46_SDI,0.034957789,0.125986504
Plate5_A23_PKNOX1_Aviva,0.032776976,0.037729934
Plate5_A24_CCL14_SDI,0.071539536,0.049207758
Plate5_A3_KLK5_Aviva,-0.025779623,0.01897794
Plate5_A4_KIT_SDI,-0.066843729,0.029636977
Plate5_A5_MARVELD2_Aviva,0.003867733,0.016475654
Plate5_A6_CEACAM1_SDI,-0.049865388,0.026357079
Plate5_A7_MEF2C_Aviva,0.034530139,0.056772755
Plate5_A8_BRCA1_SDI,0.013926971,0.020102889
Plate5_A9_MMP15_Aviva,-0.000973255,0.031852663
Plate5_B10_RAB11FIP1_SDI,-0.025966407,0.01353334
Plate5_B11_TSPO_SDI,-0.061492804,0.044177864
Plate5_B12_PSMD3_SDI,-0.001747213,0.015503547
Plate5_B18_PIM1_SDI,-0.010595166,0.019820867
Plate5_B19_CEACAM5_SDI,-0.005697934,0.032638303
Plate5_B2_DCLK3_SDI,-0.052047795,0.027358396
Plate5_B20_MSH6_SDI,-0.044278996,0.01261014
Plate5_B8_SOCS7_SDI,-0.018071672,0.012500371
Plate5_C1_PLXND1_Aviva,0.01807459,0.012411286
Plate5_C11_SDF4_Aviva,0.008916795,0.01748603
Plate5_C12_ETV4_SDI,-0.052240005,0.03869503
Plate5_C13_SOCS7_Aviva,-0.019319906,0.032553797
Plate5_C14_PSCD2_SDI,0.012155689,0.012814288
Plate5_C15_STAT5A_Aviva,-0.055482101,0.023510987
Plate5_C16_PSCD4_SDI,0.020305249,0.025410676
Plate5_C17_STOML2_Aviva,-0.000437646,0.038121772
Plate5_C18_C4orf7_SDI,0.005620274,0.010509988
Plate5_C19_TFRC_Aviva,-0.004010641,0.01679366
Plate5_C20_GSDMB_SDI,0.079568829,0.028644723
Plate5_C21_THBS3_Aviva,-0.00566816,0.035026413
Plate5_C22_STOML3_SDI,0.015916896,0.024329352
Plate5_C23_TP63_Aviva,-0.017773108,0.034580465
Plate5_C24_OPN3_SDI,0.10059898,0.052014241
Plate5_C3_PPIL3_Aviva,0.006691551,0.031029286
Plate5_C4_XBP1_SDI,0.06561117,0.018603856
Plate5_C5_PTPRA_Aviva,-0.045814632,0.049270032
Plate5_C6_RAB25_SDI,-0.021782436,0.016988174
Plate5_C7_RAD23A_Aviva,0.019129301,0.01144854
Plate5_C9_RAD23A_Aviva,0.063415668,0.081302905
Plate5_D1_VCAN_SDI,-0.008838898,0.044259007
Plate5_D10_TGFB1_SDI,-0.105712523,0.050404539
Plate5_D12_AKT1_SDI,-0.069235365,0.044167832
Plate5_D14_AR_SDI,-0.064958173,0.019361868
Plate5_D15_PHB2_SDI,0.049795345,0.037190999
Plate5_D16_BAX_SDI,0.033005177,0.013082209
Plate5_D17_UTP20_SDI,-0.001412578,0.028358392
Plate5_D18_CAV1_SDI,-0.083313376,0.027663869
Plate5_D19_SNC_SDI,0.047877042,0.011541137
Plate5_D2_BCAS3_SDI,-0.040449164,0.009492582
Plate5_D20_CCNE1_SDI,0.007875396,0.035703141
Plate5_D21_ERBB2_SDI,-0.043862312,0.036591976
Plate5_D3_CTNNB1_SDI,-0.031956007,0.028091004
Plate5_D4_CHEK2_SDI,-0.000164719,0.022244165
Plate5_D5_PGR_SDI,-0.01640022,0.013244605
Plate5_D6_RAD50_SDI,-0.014853714,0.022235235
Plate5_D7_CD44_SDI,0.005737128,0.007148985
Plate5_D8_B2M_SDI,-0.002636359,0.008983797
Plate5_D9_PIP_SDI,-0.006686301,0.048500419
Plate5_E1_VWA2_Aviva,-0.000574644,0.013263973
Plate5_E10_C1orf38_SDI,-0.017038596,0.025109755
Plate5_E11_ZIC3_Aviva,0.029493675,0.071889299
Plate5_E12_USH1c_SDI,-0.002044752,0.015156842
Plate5_E13_WDFY3_Aviva,0.061779552,0.046840347
Plate5_E15_WDFY3_Aviva,0.048990458,0.025743388
Plate5_E17_ABL1_Aviva,0.031914207,0.018421873
Plate5_E18_CDH23_SDI,0.006643171,0.014450369
Plate5_E21_ATP6V1G1_Aviva,-0.046301745,0.021258562
Plate5_E23_BCL9L_Aviva,0.146542267,0.054253507
Plate5_E24_TACC1_SDI,-0.042275314,0.031970361
Plate5_E3_WAS_Aviva,0.008405214,0.031437827
Plate5_E4_SLD5_SDI,-0.012366962,0.024351896
Plate5_E5_WHSC2_Aviva,-0.091815435,0.053587165
Plate5_E6_TBC1D3_SDI,-0.012472578,0.023394513
Plate5_E7_XIAP_Aviva,-0.009668445,0.022460083
Plate5_E8_C10orf10_SDI,-0.020561834,0.028038208
Plate5_E9_XRCC4_Aviva,0.005890435,0.012840826
Plate5_F1_F2R_SDI,0.000671362,0.018168935
Plate5_F11_LAMC2_SDI,0.045966842,0.052807655
Plate5_F12_PTPN1_SDI,-0.138549839,0.044300253
Plate5_F13_FAS_SDI,-0.054315913,0.034374399
Plate5_F14_ATP6AP1_SDI,-0.071287095,0.015457736
Plate5_F15_FASLG_SDI,-0.062157352,0.021283774
Plate5_F16_BTG1_SDI,-0.029429631,0.023994686
Plate5_F17_FASLG_SDI,-0.027570069,0.023533148
Plate5_F18_CC2D1A_SDI,0.04679671,0.033199587
Plate5_F2_ZEB1_SDI,-0.023757506,0.021907263
Plate5_F24_CALD1_SDI,-0.023505326,0.032287172
Plate5_F3_TRAF4_SDI,-0.010372904,0.026550687
Plate5_F4_KDM5D_SDI,-0.044610218,0.009851789
Plate5_F5_TSP50_SDI,-0.013591465,0.055407053
Plate5_F6_KDM5A_SDI,-0.048104763,0.018278489
Plate5_F7_YBX1_SDI,0.011140276,0.011363226
Plate5_G1_CA10_Aviva,-0.012308311,0.023457553
Plate5_G11_CDH6_Aviva,-0.125812673,0.03920303
Plate5_G13_CDK6_Aviva,-0.040905393,0.043561528
Plate5_G14_BAG4_SDI,0.030845627,0.023177919
Plate5_G15_CHUK_Aviva,-0.043353941,0.03969868
Plate5_G16_CTDP1_SDI,0.04776666,0.025973203
Plate5_G17_CLCN3_Aviva,0.014285587,0.006348393
Plate5_G18_PTCH_SDI,-0.023898236,0.026379065
Plate5_G19_CSF3_Aviva,-0.020339867,0.01419937
Plate5_G2_BID_SDI,-0.074825522,0.051879068
Plate5_G20_PSIP1_SDI,-0.042363529,0.019242779
Plate5_G21_CSF3R_Aviva,0.023343808,0.016420941
Plate5_G23_CUX1_Aviva,0.031105853,0.020505487
Plate5_G24_VAPB_SDI,0.016250831,0.017409504
Plate5_G3_CCNE1_Aviva,-0.048370059,0.021670604
Plate5_G4_ETV6_SDI,0.050818148,0.037437806
Plate5_G5_CCNE1_Aviva,-0.02716033,0.030049368
Plate5_G6_PSAT1_SDI,-0.009658751,0.00586183
Plate5_G7_CCNI_Aviva,-0.008697175,0.009894913
Plate5_G8_EN1_SDI,0.034552992,0.009376901
Plate5_G9_CD40LG_Aviva,0.053786857,0.023440181
Plate5_H11_KI67_SDI,-0.066207064,0.024986608
Plate5_H13_CDH5_SDI,-0.071371924,0.070494037
Plate5_H14_KRT23_SDI,-0.039238692,0.021945837
Plate5_H15_CDH6_SDI,0.06856187,0.034692001
Plate5_H16_DSC2_SDI,0.039593375,0.016766329
Plate5_H17_CDH7_SDI,0.023414279,0.017981142
Plate5_H18_DEK_SDI,-0.040490275,0.016850973
Plate5_H19_VEGFA_SDI,0.023730191,0.018168953
Plate5_H2_CTBS_SDI,0.003284583,0.027796639
Plate5_H20_TFRC_SDI,0.008762093,0.01826136
Plate5_H21_EGFR_SDI,0.03663371,0.022592025
Plate5_H3_VCAM1_SDI,-0.007241094,0.013702891
Plate5_H4_LARP1_SDI,-0.01392217,0.017984023
Plate5_H5_VCAM1_SDI,-0.022744487,0.018955705
Plate5_H6_LPIN2_SDI,-0.051094923,0.016003103
Plate5_H7_ANGPT2_SDI,0.009294675,0.00926791
Plate5_H8_MYO10_SDI,-0.007727514,0.01189444
Plate5_H9_KI67_SDI,-0.013747479,0.020915085
Plate5_I1_DCP1B_Aviva,-0.035155998,0.022258165
Plate5_I11_Eif2c2_Aviva,0.032498376,0.043080398
Plate5_I13_EPCAM_Aviva,-0.091400694,0.039477896
Plate5_I15_Ephb6_Aviva,-0.00457747,0.030265203
Plate5_I16_FANCE_SDI,0.000438042,0.008402397
Plate5_I17_EPHB6_Aviva,0.006508696,0.024467251
Plate5_I18_SPFH2_SDI,0.007641338,0.018413255
Plate5_I19_FOLR3_Aviva,-0.067863382,0.037846331
Plate5_I20_PALB2_SDI,-0.006116391,0.023268045
Plate5_I21_FSHB_Aviva,0.020859686,0.025870825
Plate5_I23_GAL3ST3_Aviva,0.037697928,0.038025163
Plate5_I24_MAML2_SDI,0.016742606,0.046197444
Plate5_I3_DGCR6_Aviva,-0.000267624,0.028241341
Plate5_I5_DNAL4_Aviva,-0.043350478,0.022522021
Plate5_I6_BCL11A_SDI,-0.039571278,0.022084302
Plate5_I7_DPYSL3_Aviva,-0.048824981,0.021863655
Plate5_I9_DSCC1_Aviva,0.000484214,0.04519933
Plate5_J1_SPP1_SDI,-0.050879356,0.070590346
Plate5_J10_ERBB3_SDI,-0.038670623,0.013477267
Plate5_J11_CD33_SDI,-0.010876597,0.055129675
Plate5_J13_CD22_SDI,-0.001702646,0.027296773
Plate5_J14_FANCI_SDI,-0.026109332,0.015120872
Plate5_J15_CD22_SDI,0.035253042,0.071561417
Plate5_J16_MMP1_SDI,-0.050979814,0.011356041
Plate5_J17_CD22_SDI,0.019847869,0.005234091
Plate5_J18_MMP16_SDI,0.026000607,0.027231778
Plate5_J2_SDF4_SDI,-0.004832973,0.018603269
Plate5_J23_CCR5_SDI,0.008866564,0.035783477
Plate5_J24_MMP7_SDI,-0.018945882,0.024396822
Plate5_J3_TYR_SDI,0.031899924,0.03654466
Plate5_J4_SETD5_SDI,-0.061043377,0.042589019
Plate5_J5_CDH1_SDI,-0.085663013,0.02165904
Plate5_J6_UBE2S_SDI,-0.037840044,0.025254952
Plate5_J9_CD33_SDI,0.008823046,0.01737398
Plate5_K1_GAR1_Aviva,-0.080286271,0.026118127
Plate5_K11_PRKCQ_Aviva,0.075327018,0.044366904
Plate5_K14_loc387761_SDI,0.020072697,0.009863931
Plate5_K15_CCR6_R&D,-0.024408968,0.020134444
Plate5_K16_FADD_SDI,-0.066416564,0.013452286
Plate5_K17_PRKCQ_R&D,-0.041528684,0.023079631
Plate5_K18_FGFR1_SDI,-0.005866407,0.006863067
Plate5_K19_bcl9_R&D,-0.008080558,0.01681711
Plate5_K2_MYH11_SDI,0.069135446,0.061768635
Plate5_K20_FOLR3_SDI,-0.04181064,0.005812106
Plate5_K21_calr3_R&D,0.090248283,0.083173658
Plate5_K23_cd160_R&D,-0.04908401,0.020431426
Plate5_K3_GNB4_Aviva,-0.008045689,0.021693633
Plate5_K4_JAZf1_SDI,-0.068592342,0.038840455
Plate5_K5_HOXD13_Aviva,-0.025908849,0.018416754
Plate5_K6_RBM15_SDI,0.036762656,0.016704313
Plate5_K7_Ihh_Aviva,-0.011990601,0.008132121
Plate5_K8_DDHD2_SDI,-0.065290764,0.022886248
Plate5_K9_Ihh_Aviva,0.036950504,0.037797782
Plate5_L11_SSTR2_SDI,0.004119285,0.042803379
Plate5_L13_GLP1R_SDI,0.000721037,0.069588372
Plate5_L14_DSP_SDI,-0.024832522,0.011130253
Plate5_L15_SMO_SDI,0.118327056,0.035677218
Plate5_L16_DVL3_SDI,-0.069807558,0.09521987
Plate5_L17_CCR2_SDI,0.045382144,0.040396493
Plate5_L18_HIF1A_SDI,-0.027449423,0.016996693
Plate5_L19_CCR2_SDI,-0.007634156,0.011964921
Plate5_L2_MMP9_SDI,-0.073525685,0.013310502
Plate5_L20_MARS_SDI,0.009825788,0.012877822
Plate5_L21_CXCR4_SDI,0.00175363,0.031025789
Plate5_L24_WNT2_SDI,-0.055468918,0.031684047
Plate5_L3_BCL2L1_SDI,0.017405025,0.026726046
Plate5_L4_NF2_SDI,-0.026447246,0.028359564
Plate5_L5_EpCAM_SDI,0.013100726,0.013548021
Plate5_L6_TPM3_SDI,-0.014426116,0.008361227
Plate5_L7_EpCAM_SDI,-0.017689561,0.021597005
Plate5_L8_NOTCH1_SDI,-0.012790643,0.031297582
Plate5_M11_itgb4_R&D,-0.04611332,0.048244201
Plate5_M13_mef2c_R&D,-0.021544214,0.039164314
Plate5_M15_mmp15_R&D,0.035351523,0.044693581
Plate5_M16_NEU3_SDI,-0.095923953,0.037772343
Plate5_M17_plxnd1_R&D,0.00868796,0.027515462
Plate5_M18_NPEPL1_SDI,-0.03340556,0.028887527
Plate5_M19_prkcz_R&D,0.034252041,0.028765065
Plate5_M20_PCGF2_SDI,-0.068543182,0.024517954
Plate5_M21_slc30a8_R&D,-0.009594137,0.113137607
Plate5_M23_tgfbr3_R&D,0.171903157,0.271914985
Plate5_M24_PERLD1_SDI,-0.005515656,0.029519122
Plate5_M3_csf3r_R&D,-0.147308604,0.252577305
Plate5_M4_STX16_SDI,-0.016835981,0.017741699
Plate5_M5_fshb_R&D,-0.017810805,0.021133659
Plate5_M6_MALT1_SDI,0.002456638,0.012414121
Plate5_M7_glp1r_R&D,0.009793553,0.021831333
Plate5_M9_itgb4_R&D,0.010864396,0.084267013
Plate5_N11_CTLA4_SDI,-0.026257379,0.114900533
Plate5_N14_WNT10A_SDI,-0.055852617,0.034792458
Plate5_N15_GCGR_SDI,-0.027337557,0.017503415
Plate5_N16_WNT16_SDI,-0.080519849,0.031671419
Plate5_N2_WNT4_SDI,0.017691485,0.011911897
Plate5_N22_VHL_SDI,0.03950036,0.038831747
Plate5_N23_INSR_SDI,-0.120041188,0.090585776
Plate5_N3_ADRB2_SDI,0.01813342,0.021280771
Plate5_N4_WNT5A_SDI,-0.016589934,0.084844387
Plate5_N5_ADRB2_SDI,0.019204105,0.021959964
Plate5_N7_SUR1_SDI,-0.019395439,0.025416647
Plate5_O1_tgfbr3_R&D,0.061782756,0.044038006
Plate5_O11_pcdh15_R&D,-0.077909547,0.026328358
Plate5_O13_ITGA3_R&D,-0.005997884,0.028352224
Plate5_O15_ITGA3_R&D,-0.029370109,0.083684701
Plate5_O16_BRAF_SDI,0.001095429,0.005039812
Plate5_O17_Empty_Empty,-0.001256838,0.016975448
Plate5_O18_FGFR2_SDI,-0.025153744,0.008001728
Plate5_O19_Empty_Empty,0.003893124,0.011386906
Plate5_O21_Empty_Empty,0.036671546,0.057441949
Plate5_O22_EPHA6_SDI,-0.011418852,0.008883252
Plate5_O23_Empty_Empty,0.068704903,0.04035986
Plate5_O24_ITK_SDI,-0.059965334,0.052932171
Plate5_O3_xiap_R&D,-0.049323866,0.096717995
Plate5_O4_PNMT_SDI,-0.051033671,0.019843751
Plate5_O5_CCND3_R&D,0.014499528,0.016855767
Plate5_O6_POLG2_SDI,-0.013247031,0.007588699
Plate5_O7_cxcr4_R&D,0.057705247,0.022311586
Plate5_O9_ABL1_R&D,-0.068143056,0.029279159
Plate5_P1_INSR_SDI,-0.098537047,0.072138596
Plate5_P11_MMP11_SDI,0.031181068,0.028259526
Plate5_P14_APC_SDI,-0.086477153,0.025965243
Plate5_P15_TIMP2_SDI,0.028201911,0.044031083
Plate5_P16_CA9_SDI,0.009940995,0.018081706
Plate5_P17_FGFR4_SDI,-0.000518188,0.012796159
Plate5_P18_CCND2_SDI,-0.080954913,0.04273284
Plate5_P19_CD3e_SDI,0.017926433,0.014793188
Plate5_P2_IKZF1_SDI,0.050504013,0.011578347
Plate5_P20_CHD5_SDI,0.083232497,0.036930777
Plate5_P21_CD4 _SDI,-0.012273015,0.006258372
Plate5_P22_HP_SDI,0.085534241,0.129340034
Plate5_P23_CD8a_SDI,-0.003037819,0.012138638
Plate5_P3_INSR_SDI,-0.011774217,0.052317193
Plate5_P5_NSF_SDI,-0.014410173,0.025917968
Plate5_P6_PTGS2_SDI,0.01014841,0.016086407
Plate5_P8_SERPINB5_SDI,0.046231357,0.010423469
Plate6_A12_OSM_SDI,-0.047012862,0.032609231
Plate6_A13_MYBL2_SDI,-0.051893069,0.044614222
Plate6_A15_NME1_SDI,-0.050468003,0.051395044
Plate6_A16_PLG_SDI,-0.021682509,0.023105106
Plate6_A17_NRAS_SDI,-0.144299099,0.109153691
Plate6_A19_CDC25A_SDI,0.099013797,0.030692688
Plate6_A21_CDKN1B_SDI,-0.043479565,0.127126754
Plate6_A22_SELENBP1_SDI,-0.02566749,0.237014433
Plate6_A24_TMSB10_SDI,-0.008687357,0.039535925
Plate6_A3_IL1RN_SDI,0.056087246,0.050747225
Plate6_A5_CTPS_SDI,0.039398473,0.053542369
Plate6_A7_CTSC_SDI,-0.050514267,0.016672108
Plate6_A9_CTSL1_SDI,-0.035833049,0.095820402
Plate6_B14_CCR7_SDI,-0.029798554,0.017632282
Plate6_B15_CUL4B_SDI,0.005519202,0.041716145
Plate6_B16_EVI1_SDI,0.000759192,0.033573307
Plate6_B17_CUL5_SDI,-0.015252674,0.041769718
Plate6_B18_ACY1_SDI,0.102649345,0.082056029
Plate6_B19_CUL7_SDI,-0.08123478,0.035044281
Plate6_B20_ADSL_SDI,-0.060474437,0.024680543
Plate6_B24_AKAP1_SDI,-0.242136036,0.107440556
Plate6_B4_BTN3A2_SDI,-0.037819008,0.03115851
Plate6_B6_CASP8_SDI,0.00030493,0.028025598
Plate6_B7_AKT2_SDI,-0.051055587,0.019628451
Plate6_C11_ID3_SDI,0.114544625,0.049279555
Plate6_C13_IL1B_SDI,-0.008826277,0.005173929
Plate6_C14_BAMBI_SDI,-0.01669927,0.022525665
Plate6_C15_IL18_SDI,-0.000906738,0.041915086
Plate6_C16_CENPN_SDI,0.003658451,0.014928248
Plate6_C17_IL24_SDI,-0.028584299,0.028848866
Plate6_C18_BTK_SDI,-0.01065835,0.006746204
Plate6_C19_IL6_SDI,-0.033117691,0.026680529
Plate6_C2_TNFRSF10A_SDI,0.070258339,0.019199902
Plate6_C20_CLNS1A_SDI,-0.016661894,0.004420916
Plate6_C21_FTO_SDI,0.004713955,0.017148429
Plate6_C23_BUB1B_SDI,0.002120994,0.020010967
Plate6_C3_CCDC50_SDI,0.002590867,0.011005222
Plate6_C4_TNFRSF10B_SDI,0.007250871,0.009519967
Plate6_C5_DCN_SDI,-0.01258955,0.011276547
Plate6_C6_TNFSF13B_SDI,-0.008599128,0.012854576
Plate6_C7_ENG_SDI,-0.103288722,0.22851414
Plate6_C8_CD70_SDI,0.016871849,0.004494706
Plate6_C9_EZH2_SDI,-0.065409143,0.027705767
Plate6_D10_RAD54L_SDI,-0.020865596,0.025809544
Plate6_D13_MLL_SDI,0.091512586,0.054742847
Plate6_D14_B3GNT5_SDI,-0.048782046,0.013230874
Plate6_D15_MYCL1_SDI,-0.021180214,0.033735316
Plate6_D16_BIN1_SDI,-0.087251484,0.015489958
Plate6_D18_USH2a_SDI,0.044407904,0.042600814
Plate6_D2_ALOX12_SDI,-0.05471764,0.025438868
Plate6_D20_PTHLH_SDI,-0.081409773,0.032449664
Plate6_D24_MUTYH_SDI,-0.030856738,0.043436937
Plate6_D3_HOXC13_SDI,0.022639192,0.06448282
Plate6_D4_ANKRD11_SDI,-0.012921464,0.020725451
Plate6_D6_ANPEP_SDI,0.009638883,0.01576754
Plate6_D8_ATF4_SDI,-0.034927136,0.012364491
Plate6_E1_NOV_SDI,-0.07380468,0.070541156
Plate6_E12_DLEU1_SDI,-0.003360247,0.018781475
Plate6_E13_HDAC1_SDI,-0.008647919,0.01666636
Plate6_E15_HSPB1_SDI,0.00222914,0.038595085
Plate6_E16_FAT1_SDI,0.030688412,0.021662528
Plate6_E18_FGR_SDI,-0.068350947,0.034767923
Plate6_E19_IGFBP3_SDI,0.019982001,0.033145307
Plate6_E20_FOSL1_SDI,0.017275634,0.023020775
Plate6_E21_ITGA3_SDI,-0.03254227,0.022274228
Plate6_E22_DACH1_SDI,0.085287959,0.054961478
Plate6_E24_CXADR_SDI,-0.010493546,0.030314442
Plate6_E3_IGF2BP2_SDI,0.004271453,0.019266448
Plate6_E4_EPHA2_SDI,0.02312595,0.0299419
Plate6_E5_FLT4_SDI,-0.021113094,0.117177673
Plate6_E6_DEPDC1_SDI,-0.022691926,0.052289688
Plate6_E7_FOS_SDI,0.063588908,0.041787202
Plate6_E8_FAM49A_SDI,0.064820239,0.035033644
Plate6_E9_FUT8_SDI,0.022244972,0.036791521
Plate6_F14_KAT2A_SDI,-0.010896631,0.01238162
Plate6_F16_GGH_SDI,-0.036747558,0.02658402
Plate6_F19_ERCC5_SDI,-0.033502926,0.010391891
Plate6_F2_CUL1_SDI,-0.000771575,0.010005746
Plate6_F20_GNB2_SDI,0.002994507,0.036553952
Plate6_F21_DDB2_SDI,-0.031147294,0.018544937
Plate6_F22_GRB2_SDI,-0.014968627,0.019838596
Plate6_F23_PDGFRA_SDI,-0.01979078,0.037663942
Plate6_F3_AFP_SDI,0.035202438,0.049919371
Plate6_F4_RAC1_SDI,0.026389629,0.014022175
Plate6_F5_MUC16_SDI,0.006294913,0.030103327
Plate6_F6_RAD51_SDI,0.046536488,0.026630879
Plate6_F7_NBN_SDI,-0.039370738,0.026923719
Plate6_F8_ACADS_SDI,-0.036975162,0.01683146
Plate6_G1_ITGB4_SDI,-0.073267581,0.034234615
Plate6_G11_MYB _SDI,-0.02888175,0.037094649
Plate6_G13_MYCN_SDI,-0.046431728,0.01225384
Plate6_G14_SHH_SDI,0.015726532,0.01164753
Plate6_G15_PCTK1_SDI,0.060606892,0.041663241
Plate6_G16_TP53I3_SDI,-0.059399054,0.023484602
Plate6_G17_PDGFB_SDI,0.001385341,0.016328122
Plate6_G18_TP73_SDI,0.041473654,0.010883842
Plate6_G19_PDPK1_SDI,-0.021007959,0.006193905
Plate6_G20_TP73L_SDI,-0.024627437,0.016627487
Plate6_G21_PECAM1_SDI,0.021051025,0.032873565
Plate6_G22_TYRO3_SDI,0.029491346,0.027393102
Plate6_G23_PIK3CA_SDI,0.023193253,0.021804799
Plate6_G24_YES1_SDI,-0.012546412,0.03018045
Plate6_G3_JUN_SDI,-0.024934973,0.02347187
Plate6_G4_LCK_SDI,-0.02508927,0.012331609
Plate6_G5_NDC80_SDI,-0.026506926,0.022547124
Plate6_G6_LYN_SDI,-0.012235646,0.015056826
Plate6_G7_MAP3K8_SDI,-0.016642339,0.012886816
Plate6_G8_MAS1_SDI,0.026688559,0.006857654
Plate6_G9_MAPK1_SDI,-0.002270687,0.03004093
Plate6_H1_FOXO1_SDI,-0.06539643,0.049211895
Plate6_H11_ALK_SDI,-0.051816757,0.04417718
Plate6_H14_MCM4_SDI,-0.007201063,0.016866611
Plate6_H16_MCM6_SDI,-0.041955948,0.013626497
Plate6_H18_MGAT5_SDI,-0.00480501,0.010217509
Plate6_H19_JAK2_SDI,-0.004335972,0.019067919
Plate6_H2_HDAC2_SDI,-0.0385599,0.016355271
Plate6_H20_NMB_SDI,0.000731706,0.006704832
Plate6_H21_KRAS_SDI,0.045019072,0.018165034
Plate6_H22_NOS3_SDI,0.02979253,0.029991164
Plate6_H23_NTRK1_SDI,0.029553766,0.042204458
Plate6_H24_OPTN_SDI,-0.029197329,0.015778844
Plate6_H3_FOXO3_SDI,-0.018267978,0.009772105
Plate6_H4_HSPA5_SDI,-0.007274185,0.012867981
Plate6_H5_PIK3CA_SDI,-0.048763107,0.007892204
Plate6_H6_HSP90AB1_SDI,0.044501461,0.015523062
Plate6_H7_TAL1_SDI,-0.052344162,0.013052651
Plate6_H8_HTATIP2_SDI,0.001182274,0.019103701
Plate6_H9_TFE3_SDI,0.011728311,0.00675843
