Protein,Delta,DeltaSquared
Plate4_N8_RAB2A_Aviva,0.094236131,0.038740795
Plate4_N9_GAPDH_Sigma,-0.151239122,0.264136628
Plate4_O10_SDF4_Aviva,0.03760943,0.075783444
Plate4_O11_UCHL1_ChrisLoch,0.224844112,0.224033069
Plate4_O12_SDF4_Aviva,0.074284464,0.044311461
Plate4_O13_UCHL3_ChrisLoch,0.175536459,0.147767025
Plate4_O14_SLC30A8_Aviva,0.080595654,0.0751195
Plate4_O15_UCHL5_ChrisLoch,0.116759897,0.138656769
Plate4_O16_SOCS7_Aviva,0.023286937,0.062659473
Plate4_O17_USP5_ChrisLoch,-0.008228972,0.190370965
Plate4_O18_STAT1_Aviva,0.050799273,0.025105795
Plate4_O19_OTUB2_ChrisLoch,0.184964481,0.155755545
Plate4_O2_PRKCZ_Aviva,0.033371658,0.052282942
Plate4_O20_STAT5A_Aviva,0.081253304,0.040690021
Plate4_O22_STAT5A_Aviva,0.124327167,0.085605639
Plate4_O24_TAF1L_Aviva,0.022814397,0.046250071
Plate4_O3_OTUB1_ChrisLoch,0.156580404,0.16144733
Plate4_O4_PTPRA_Aviva,0.03477868,0.063320207
Plate4_O6_PTPRA_Aviva,0.06667673,0.06388457
Plate4_O7_ATXN3L_ChrisLoch,0.087321602,0.116167774
Plate4_O8_RASGRP3_Aviva,0.027170366,0.032536191
Plate4_O9_SENP2_ChrisLoch,0.108630655,0.098461474
Plate4_P1_PRDX6_Sigma,-0.060738063,0.040262767
Plate4_P13_SOD3_Sigma,0.031082675,0.145476608
Plate4_P14_TSG101_Aviva,0.053499756,0.081983404
Plate4_P15_B2M_Sigma,0.045838154,0.134440752
Plate4_P16_USF1_Aviva,0.031229715,0.087942665
Plate4_P17_SLC9A3R1_Sigma,0.038602016,0.166015068
Plate4_P18_USF1_Aviva,0.024973795,0.040843864
Plate4_P19_GABARAPL2_Sigma,0.042658756,0.104267975
Plate4_P20_Whsc2_Aviva,0.034619453,0.085592679
Plate4_P21_IL10_Sigma,0.061277794,0.119431246
Plate4_P22_XRCC4_Aviva,-0.043988048,0.029551367
Plate4_P23_FSTL1_Sigma,-0.040499004,0.111752942
Plate4_P3_CRKL_Sigma,0.012861872,0.04789293
Plate4_P4_SPTAN1_Aviva,-0.003994803,0.143196509
Plate4_P5_FAIM3_Sigma,-0.012197908,0.038724964
Plate4_P6_STOML2_Aviva,0.071586472,0.055066677
Plate4_P7_CALR3_Sigma,0.016351939,0.079593607
Plate4_P8_TFRC_Aviva,0.030668968,0.053561012
Plate5_A1_ZIC3_Aviva,0.080537722,0.034369051
Plate5_A11_NTRK1_Aviva,0.127321684,0.15901317
Plate5_A12_IL2 _SDI,-0.120173843,0.108431172
Plate5_A13_PAFAH1B2_Aviva,-0.047147236,0.028076746
Plate5_A15_PARP1_Aviva,-0.016854096,0.041042176
Plate5_A17_PARP1_Aviva,0.022436947,0.027333018
Plate5_A19_PDGFRB_Aviva,0.067422167,0.063452944
Plate5_A21_PIN1_Aviva,-0.004508631,0.013751891
Plate5_A22_CD46_SDI,-0.022127346,0.076705228
Plate5_A23_PKNOX1_Aviva,0.084672664,0.049759116
Plate5_A24_CCL14_SDI,0.014949287,0.104234797
Plate5_A3_KLK5_Aviva,-0.026360698,0.038846374
Plate5_A4_KIT_SDI,-0.052289837,0.0323669
Plate5_A5_MARVELD2_Aviva,-0.026039653,0.039433558
Plate5_A6_CEACAM1_SDI,-0.022711183,0.022896481
Plate5_A7_MEF2C_Aviva,0.135724653,0.110437004
Plate5_A8_BRCA1_SDI,0.022106967,0.025785086
Plate5_A9_MMP15_Aviva,0.007288842,0.048893377
Plate5_B10_RAB11FIP1_SDI,-0.124944505,0.068847284
Plate5_B11_TSPO_SDI,0.024796293,0.043544028
Plate5_B12_PSMD3_SDI,0.005312925,0.042997255
Plate5_B18_PIM1_SDI,-0.019658783,0.048338201
Plate5_B19_CEACAM5_SDI,0.091867211,0.053601095
Plate5_B2_DCLK3_SDI,-0.031823389,0.016918504
Plate5_B20_MSH6_SDI,0.000621695,0.023565116
Plate5_B8_SOCS7_SDI,-0.073899931,0.041898775
Plate5_C1_PLXND1_Aviva,0.030879979,0.019014967
Plate5_C11_SDF4_Aviva,0.017392916,0.046324428
Plate5_C12_ETV4_SDI,-0.032354445,0.087181565
Plate5_C13_SOCS7_Aviva,-0.018124929,0.029960305
Plate5_C14_PSCD2_SDI,-0.029915583,0.013264111
Plate5_C15_STAT5A_Aviva,0.046638149,0.037775829
Plate5_C16_PSCD4_SDI,0.027884121,0.022722981
Plate5_C17_STOML2_Aviva,-0.043538767,0.027090797
Plate5_C18_C4orf7_SDI,-0.006083353,0.021476524
Plate5_C19_TFRC_Aviva,0.097728874,0.052000755
Plate5_C20_GSDMB_SDI,0.040897507,0.041540235
Plate5_C21_THBS3_Aviva,-0.049200081,0.047003021
Plate5_C22_STOML3_SDI,0.060338538,0.068781089
Plate5_C23_TP63_Aviva,-0.016075469,0.064920905
Plate5_C24_OPN3_SDI,0.01203508,0.128302637
Plate5_C3_PPIL3_Aviva,0.002368611,0.024556741
Plate5_C4_XBP1_SDI,0.04835692,0.035267091
Plate5_C5_PTPRA_Aviva,-0.00355179,0.035569008
Plate5_C6_RAB25_SDI,-0.011552958,0.014606618
Plate5_C7_RAD23A_Aviva,-0.012559318,0.029408952
Plate5_C9_RAD23A_Aviva,0.101903083,0.153753273
Plate5_D1_VCAN_SDI,0.040871671,0.038224232
Plate5_D10_TGFB1_SDI,-0.001315309,0.078161892
Plate5_D12_AKT1_SDI,-0.064998044,0.106080603
Plate5_D14_AR_SDI,0.031767942,0.022708855
Plate5_D15_PHB2_SDI,0.035423152,0.015600091
Plate5_D16_BAX_SDI,-0.043590102,0.023276771
Plate5_D17_UTP20_SDI,0.035356676,0.028047607
Plate5_D18_CAV1_SDI,0.051565195,0.017225869
Plate5_D19_SNC_SDI,0.025484083,0.02145935
Plate5_D2_BCAS3_SDI,-0.055578995,0.016218944
Plate5_D20_CCNE1_SDI,-0.026249333,0.010929595
Plate5_D21_ERBB2_SDI,-0.039187431,0.084069904
Plate5_D3_CTNNB1_SDI,0.047501278,0.040202995
Plate5_D4_CHEK2_SDI,-0.055642954,0.027635656
Plate5_D5_PGR_SDI,-0.025065454,0.015160973
Plate5_D6_RAD50_SDI,0.070706972,0.057827816
Plate5_D7_CD44_SDI,-0.11263117,0.036313001
Plate5_D8_B2M_SDI,-0.008526852,0.019602997
Plate5_D9_PIP_SDI,0.049066284,0.022512942
Plate5_E1_VWA2_Aviva,-0.065334365,0.029352627
Plate5_E10_C1orf38_SDI,-0.053281192,0.072892326
Plate5_E11_ZIC3_Aviva,0.033070453,0.074308444
Plate5_E12_USH1c_SDI,-0.002157997,0.038925417
Plate5_E13_WDFY3_Aviva,0.067468645,0.038385918
Plate5_E15_WDFY3_Aviva,0.024390855,0.04747549
Plate5_E17_ABL1_Aviva,0.017931995,0.021628804
Plate5_E18_CDH23_SDI,-0.023441939,0.017659027
Plate5_E19_ATP5D_Aviva,-0.011682003,0.033554746
Plate5_E21_ATP6V1G1_Aviva,-0.057804881,0.072783897
Plate5_E23_BCL9L_Aviva,0.02150957,0.151127532
Plate5_E24_TACC1_SDI,-0.017503781,0.025403686
Plate5_E3_WAS_Aviva,0.033546653,0.043941006
Plate5_E4_SLD5_SDI,0.00405695,0.019884338
Plate5_E5_WHSC2_Aviva,0.036651385,0.036892907
Plate5_E6_TBC1D3_SDI,0.065698579,0.022897036
Plate5_E7_XIAP_Aviva,0.033651945,0.029965121
Plate5_E8_C10orf10_SDI,-0.045626187,0.025446447
Plate5_E9_XRCC4_Aviva,-0.009757034,0.024140571
Plate5_F1_F2R_SDI,0.042833091,0.061450213
Plate5_F11_LAMC2_SDI,0.113275132,0.131729621
Plate5_F12_PTPN1_SDI,-0.001656124,0.037602957
Plate5_F13_FAS_SDI,0.027973787,0.021889217
Plate5_F14_ATP6AP1_SDI,-0.010308914,0.01589214
Plate5_F15_FASLG_SDI,0.034267631,0.097262881
Plate5_F16_BTG1_SDI,0.021466392,0.031430729
Plate5_F17_FASLG_SDI,0.054423666,0.029138194
Plate5_F18_CC2D1A_SDI,-0.064897031,0.050160601
Plate5_F2_ZEB1_SDI,0.029944526,0.009506324
Plate5_F24_CALD1_SDI,-0.062461203,0.035127249
Plate5_F3_TRAF4_SDI,0.062753432,0.047855197
Plate5_F4_KDM5D_SDI,-0.017785265,0.029864798
Plate5_F5_TSP50_SDI,-0.009445898,0.026173088
Plate5_F6_KDM5A_SDI,-0.000416811,0.015273498
Plate5_F7_YBX1_SDI,0.064049431,0.05769627
Plate5_G1_CA10_Aviva,0.009928783,0.030972473
Plate5_G11_CDH6_Aviva,-0.01561084,0.232634919
Plate5_G13_CDK6_Aviva,0.049743961,0.03050813
Plate5_G14_BAG4_SDI,0.03230319,0.025189599
Plate5_G15_CHUK_Aviva,0.036311757,0.100223586
Plate5_G16_CTDP1_SDI,0.025880848,0.039101186
Plate5_G17_CLCN3_Aviva,0.026413248,0.021441922
Plate5_G18_PTCH_SDI,-0.040572814,0.049778213
Plate5_G19_CSF3_Aviva,0.040592617,0.017824776
Plate5_G2_BID_SDI,0.031672511,0.031536497
Plate5_G20_PSIP1_SDI,-0.066297642,0.009855212
Plate5_G21_CSF3R_Aviva,0.024830588,0.021899387
Plate5_G23_CUX1_Aviva,-0.002040389,0.057273639
Plate5_G24_VAPB_SDI,0.006635716,0.048854353
Plate5_G3_CCNE1_Aviva,-0.036008581,0.037267384
Plate5_G4_ETV6_SDI,-0.007727343,0.019956201
Plate5_G5_CCNE1_Aviva,-0.014486073,0.041864616
Plate5_G6_PSAT1_SDI,-0.006918319,0.011144392
Plate5_G7_CCNI_Aviva,0.023461156,0.012021229
Plate5_G8_EN1_SDI,0.047427866,0.021657867
Plate5_G9_CD40LG_Aviva,0.099514341,0.024650998
Plate5_H11_KI67_SDI,-0.003544343,0.022434546
Plate5_H13_CDH5_SDI,0.037840766,0.030353598
Plate5_H14_KRT23_SDI,0.016560365,0.016342405
Plate5_H15_CDH6_SDI,-0.010498348,0.065478019
Plate5_H16_DSC2_SDI,0.022079817,0.021423183
Plate5_H17_CDH7_SDI,0.010979146,0.017886682
Plate5_H18_DEK_SDI,0.030857529,0.031546504
Plate5_H19_VEGFA_SDI,0.04182476,0.030092275
Plate5_H2_CTBS_SDI,-0.050123793,0.044953493
Plate5_H20_TFRC_SDI,-0.039461467,0.011077646
Plate5_H21_EGFR_SDI,0.022281523,0.071987004
Plate5_H3_VCAM1_SDI,0.059630192,0.035816293
Plate5_H4_LARP1_SDI,-0.055558525,0.021300436
Plate5_H5_VCAM1_SDI,0.048557506,0.026914226
Plate5_H6_LPIN2_SDI,-0.002085138,0.018151574
Plate5_H7_ANGPT2_SDI,0.008461667,0.012143971
Plate5_H8_MYO10_SDI,0.002332851,0.0158043
Plate5_H9_KI67_SDI,0.027338233,0.035053633
Plate5_I1_DCP1B_Aviva,-0.004960267,0.071934211
Plate5_I11_Eif2c2_Aviva,0.11357526,0.105678621
Plate5_I13_EPCAM_Aviva,-0.095040591,0.211016608
Plate5_I15_Ephb6_Aviva,0.083431901,0.072182193
Plate5_I16_FANCE_SDI,-0.023402033,0.011103977
Plate5_I17_EPHB6_Aviva,0.040474576,0.05748389
Plate5_I18_SPFH2_SDI,-0.046198211,0.012360022
Plate5_I19_FOLR3_Aviva,-0.002026478,0.024804863
Plate5_I20_PALB2_SDI,-0.088622517,0.038818068
Plate5_I21_FSHB_Aviva,0.007896783,0.028951473
Plate5_I23_GAL3ST3_Aviva,-0.021397183,0.068804663
Plate5_I24_MAML2_SDI,0.083666082,0.116951371
Plate5_I3_DGCR6_Aviva,-0.033114059,0.049915504
Plate5_I5_DNAL4_Aviva,0.02940465,0.028173309
Plate5_I6_BCL11A_SDI,-0.050786603,0.015867428
Plate5_I7_DPYSL3_Aviva,0.001105135,0.030078211
Plate5_I9_DSCC1_Aviva,-0.002685714,0.041803888
Plate5_J1_SPP1_SDI,-0.029792635,0.056264649
Plate5_J10_ERBB3_SDI,-0.019263594,0.03451808
Plate5_J11_CD33_SDI,0.0521203,0.117951256
Plate5_J14_FANCI_SDI,-0.054706075,0.01522688
Plate5_J15_CD22_SDI,0.007220131,0.076402016
Plate5_J16_MMP1_SDI,-0.01553286,0.014294214
Plate5_J17_CD22_SDI,-0.031331556,0.007791653
Plate5_J18_MMP16_SDI,-0.072414839,0.12259824
Plate5_J2_SDF4_SDI,0.018276504,0.015562385
Plate5_J23_CCR5_SDI,0.067054689,0.058569002
Plate5_J24_MMP7_SDI,-0.053503202,0.0363693
Plate5_J3_TYR_SDI,0.007309687,0.043958448
Plate5_J4_SETD5_SDI,-0.01487095,0.052594355
Plate5_J5_CDH1_SDI,0.008531165,0.033490412
Plate5_J6_UBE2S_SDI,-0.058738802,0.036389833
Plate5_J9_CD33_SDI,0.04459366,0.052176906
Plate5_K1_GAR1_Aviva,0.013566012,0.03585639
Plate5_K11_PRKCQ_Aviva,0.104871955,0.084142364
Plate5_K14_loc387761_SDI,0.026654036,0.019994142
Plate5_K15_CCR6_R&D,-0.021922624,0.023296068
Plate5_K16_FADD_SDI,0.007253803,0.021024813
Plate5_K17_PRKCQ_R&D,-0.017817005,0.078241256
Plate5_K18_FGFR1_SDI,-0.024427047,0.019341349
Plate5_K19_bcl9_R&D,-0.032698986,0.042569683
Plate5_K2_MYH11_SDI,-0.001520522,0.024556354
Plate5_K20_FOLR3_SDI,-0.02047072,0.017968918
Plate5_K21_calr3_R&D,0.005922305,0.066881442
Plate5_K23_cd160_R&D,0.041738997,0.058781045
Plate5_K3_GNB4_Aviva,0.003089352,0.022313713
Plate5_K4_JAZf1_SDI,-0.054390665,0.032626906
Plate5_K5_HOXD13_Aviva,0.045522812,0.029256339
Plate5_K6_RBM15_SDI,0.019145642,0.025661024
Plate5_K7_Ihh_Aviva,0.042343188,0.01384038
Plate5_K8_DDHD2_SDI,0.001035895,0.012562917
Plate5_K9_Ihh_Aviva,0.065248002,0.033792153
Plate5_L11_SSTR2_SDI,0.02672676,0.054095986
Plate5_L13_GLP1R_SDI,-0.00961068,0.064598429
Plate5_L14_DSP_SDI,0.020917089,0.021113386
Plate5_L15_SMO_SDI,-0.103540568,0.068876118
Plate5_L16_DVL3_SDI,0.034866021,0.035471899
Plate5_L17_CCR2_SDI,0.045781594,0.067948714
Plate5_L18_HIF1A_SDI,0.015733714,0.015991835
Plate5_L19_CCR2_SDI,0.024779944,0.013860358
Plate5_L2_MMP9_SDI,-0.045578759,0.016792285
Plate5_L20_MARS_SDI,0.053860979,0.031193814
Plate5_L21_CXCR4_SDI,-0.034397913,0.02877648
Plate5_L24_WNT2_SDI,-0.059332359,0.049807407
Plate5_L3_BCL2L1_SDI,0.032058086,0.031430296
Plate5_L4_NF2_SDI,-0.033587959,0.050482657
Plate5_L5_EpCAM_SDI,0.032392028,0.016596461
Plate5_L6_TPM3_SDI,-0.053327303,0.040830715
Plate5_L7_EpCAM_SDI,0.045839486,0.05435635
Plate5_L8_NOTCH1_SDI,0.005245892,0.029362851
Plate5_M11_itgb4_R&D,-0.051094149,0.148695865
Plate5_M13_mef2c_R&D,0.081332983,0.259483826
Plate5_M15_mmp15_R&D,0.088105951,0.070933453
Plate5_M16_NEU3_SDI,-0.088331499,0.079491145
Plate5_M17_plxnd1_R&D,0.051711918,0.075901373
Plate5_M18_NPEPL1_SDI,-0.065944146,0.028659485
Plate5_M19_prkcz_R&D,0.064019342,0.063535599
Plate5_M20_PCGF2_SDI,-0.014464706,0.0419911
Plate5_M21_slc30a8_R&D,0.064075901,0.105799764
Plate5_M23_tgfbr3_R&D,0.169286183,0.28824045
Plate5_M24_PERLD1_SDI,0.00862538,0.057154649
Plate5_M3_csf3r_R&D,0.192294001,0.19001856
Plate5_M4_STX16_SDI,-0.029122705,0.028600087
Plate5_M5_fshb_R&D,0.063012093,0.049828671
Plate5_M6_MALT1_SDI,-0.021985517,0.033655874
Plate5_M7_glp1r_R&D,0.04811221,0.052604154
Plate5_M9_itgb4_R&D,-0.012266282,0.05262611
Plate5_N11_CTLA4_SDI,0.093091437,0.084439409
Plate5_N14_WNT10A_SDI,0.005842552,0.044232205
Plate5_N15_GCGR_SDI,0.038543867,0.083399376
Plate5_N16_WNT16_SDI,-0.016981498,0.048542105
Plate5_N2_WNT4_SDI,-0.046900707,0.035737376
Plate5_N22_VHL_SDI,-0.021921188,0.027899973
Plate5_N23_INSR_SDI,0.032345311,0.059593396
Plate5_N3_ADRB2_SDI,0.059968757,0.036255394
Plate5_N4_WNT5A_SDI,-0.096217505,0.116865128
Plate5_N5_ADRB2_SDI,-0.078908831,0.030132913
Plate5_N7_SUR1_SDI,-0.013223999,0.074486527
Plate5_O1_tgfbr3_R&D,0.087310318,0.061471118
Plate5_O11_pcdh15_R&D,-0.021091223,0.043776479
Plate5_O13_ITGA3_R&D,0.101458954,0.083026415
Plate5_O14_RAB22A_SDI,0.030742015,0.089879596
Plate5_O15_ITGA3_R&D,0.047582321,0.047601738
Plate5_O16_BRAF_SDI,-0.007297406,0.015994308
Plate5_O17_Empty_Empty,0.078206988,0.078005402
Plate5_O18_FGFR2_SDI,0.034324948,0.019901663
Plate5_O19_Empty_Empty,0.009606952,0.02693861
Plate5_O21_Empty_Empty,0.047516974,0.079670418
Plate5_O22_EPHA6_SDI,-0.028163621,0.010997517
Plate5_O23_Empty_Empty,-0.034032482,0.090867648
Plate5_O24_ITK_SDI,-0.099432966,0.066053064
Plate5_O3_xiap_R&D,0.056782241,0.182556065
Plate5_O4_PNMT_SDI,-0.034186356,0.015990805
Plate5_O5_CCND3_R&D,0.028504032,0.101188447
Plate5_O6_POLG2_SDI,-0.002315935,0.011032173
Plate5_O7_cxcr4_R&D,0.03332682,0.100068995
Plate5_O9_ABL1_R&D,0.014582648,0.038166777
Plate5_P1_INSR_SDI,0.114847148,0.044724948
Plate5_P11_MMP11_SDI,0.031053496,0.075059076
Plate5_P14_APC_SDI,0.015902127,0.057414961
Plate5_P15_TIMP2_SDI,-0.013603091,0.0500056
Plate5_P16_CA9_SDI,0.058623064,0.065965045
Plate5_P17_FGFR4_SDI,0.021125974,0.023971575
Plate5_P18_CCND2_SDI,-0.049018158,0.045767538
Plate5_P19_CD3e_SDI,0.049380643,0.050098161
Plate5_P2_IKZF1_SDI,0.10595499,0.054143752
Plate5_P20_CHD5_SDI,0.050391587,0.054853118
Plate5_P21_CD4 _SDI,0.006457014,0.031579789
Plate5_P22_HP_SDI,0.020143386,0.199910641
Plate5_P23_CD8a_SDI,0.016572211,0.031168485
Plate5_P3_INSR_SDI,-0.038989432,0.061815839
Plate5_P5_NSF_SDI,0.077240675,0.077243017
Plate5_P6_PTGS2_SDI,-0.031515304,0.025126786
Plate5_P8_SERPINB5_SDI,0.065828368,0.040019794
Plate6_A12_OSM_SDI,-0.079168325,0.022071445
Plate6_A13_MYBL2_SDI,0.087121759,0.116131346
Plate6_A16_PLG_SDI,0.010005096,0.01978626
Plate6_A17_NRAS_SDI,0.036331941,0.07463934
Plate6_A21_CDKN1B_SDI,-0.059893685,0.098773171
Plate6_A22_SELENBP1_SDI,-0.06604677,0.175123354
Plate6_A3_IL1RN_SDI,0.053805729,0.091869995
Plate6_A5_CTPS_SDI,0.065652042,0.053859808
Plate6_A7_CTSC_SDI,-0.040749686,0.028937218
Plate6_A9_CTSL1_SDI,-0.059676027,0.040086129
Plate6_B14_CCR7_SDI,-0.012438735,0.032185921
Plate6_B15_CUL4B_SDI,-0.007710174,0.065598977
Plate6_B16_EVI1_SDI,-0.026531427,0.02310284
Plate6_B17_CUL5_SDI,0.023060106,0.024719094
Plate6_B18_ACY1_SDI,-0.076563428,0.038813049
Plate6_B19_CUL7_SDI,0.013292289,0.031396025
Plate6_B20_ADSL_SDI,-0.02776676,0.019703382
Plate6_B24_AKAP1_SDI,-0.045696809,0.12002944
Plate6_B4_BTN3A2_SDI,-0.047688329,0.119772684
Plate6_B6_CASP8_SDI,-0.125165404,0.046094724
Plate6_B7_AKT2_SDI,-0.011884181,0.011350033
Plate6_C13_IL1B_SDI,0.073322514,0.02525342
Plate6_C14_BAMBI_SDI,0.050791815,0.016616907
Plate6_C15_IL18_SDI,0.026309891,0.048616422
Plate6_C16_CENPN_SDI,0.005162572,0.030345593
Plate6_C17_IL24_SDI,-0.018719081,0.041256336
Plate6_C18_BTK_SDI,0.044347928,0.014293448
Plate6_C19_IL6_SDI,0.008941387,0.086680884
Plate6_C2_TNFRSF10A_SDI,0.040622403,0.013838885
Plate6_C20_CLNS1A_SDI,-0.006933528,0.020349106
Plate6_C21_FTO_SDI,-0.006917672,0.013886105
Plate6_C23_BUB1B_SDI,0.108415743,0.08184999
Plate6_C3_CCDC50_SDI,0.000472771,0.026093286
Plate6_C4_TNFRSF10B_SDI,0.063222336,0.028079156
Plate6_C5_DCN_SDI,-0.094292413,0.046219862
Plate6_C6_TNFSF13B_SDI,0.045780733,0.023859238
Plate6_C7_ENG_SDI,-0.059592931,0.050606375
Plate6_C8_CD70_SDI,-0.005720671,0.019071271
Plate6_C9_EZH2_SDI,-0.035236561,0.043652324
Plate6_D10_RAD54L_SDI,-0.098082558,0.050917702
Plate6_D13_MLL_SDI,-0.018687487,0.095442091
Plate6_D14_B3GNT5_SDI,-0.035744596,0.015570973
Plate6_D15_MYCL1_SDI,0.057678685,0.070581717
Plate6_D16_BIN1_SDI,0.023481434,0.029092702
Plate6_D18_USH2a_SDI,-0.063965902,0.04694336
Plate6_D2_ALOX12_SDI,-0.044579292,0.025047256
Plate6_D20_PTHLH_SDI,-0.040945513,0.078089734
Plate6_D24_MUTYH_SDI,-0.061331176,0.076491165
Plate6_D3_HOXC13_SDI,-0.041726291,0.031067097
Plate6_D4_ANKRD11_SDI,0.048686978,0.021872013
Plate6_D6_ANPEP_SDI,-0.015908764,0.026135757
Plate6_D8_ATF4_SDI,-0.041647092,0.044053021
Plate6_E1_NOV_SDI,0.059310225,0.066399906
Plate6_E12_DLEU1_SDI,0.040568018,0.038800863
Plate6_E13_HDAC1_SDI,-0.021737804,0.012425718
Plate6_E15_HSPB1_SDI,-0.089961015,0.033825108
Plate6_E18_FGR_SDI,-0.033299292,0.041288493
Plate6_E19_IGFBP3_SDI,-0.002675522,0.064896432
Plate6_E20_FOSL1_SDI,0.003670092,0.038751842
Plate6_E21_ITGA3_SDI,-0.097616145,0.052511628
Plate6_E22_DACH1_SDI,-0.132838767,0.077127396
Plate6_E24_CXADR_SDI,0.036080979,0.036148637
Plate6_E3_IGF2BP2_SDI,0.040521314,0.018878523
Plate6_E4_EPHA2_SDI,0.069288446,0.098855719
Plate6_E5_FLT4_SDI,0.047104012,0.071560839
Plate6_E6_DEPDC1_SDI,0.07819271,0.064680546
Plate6_E7_FOS_SDI,0.030922462,0.088138994
Plate6_E8_FAM49A_SDI,0.014686472,0.059571404
Plate6_E9_FUT8_SDI,-0.029457883,0.037690857
Plate6_F14_KAT2A_SDI,-0.051828682,0.026066104
Plate6_F16_GGH_SDI,-0.059553775,0.035206782
Plate6_F17_XPC_SDI,0.077469119,0.041173325
Plate6_F19_ERCC5_SDI,-0.042274371,0.032460008
Plate6_F2_CUL1_SDI,-0.02917666,0.023632064
Plate6_F20_GNB2_SDI,0.018951023,0.019861117
Plate6_F21_DDB2_SDI,-0.016608413,0.034818854
Plate6_F22_GRB2_SDI,-0.152423126,0.055894691
Plate6_F23_PDGFRA_SDI,0.02999087,0.051666013
Plate6_F3_AFP_SDI,0.056531583,0.071101226
Plate6_F4_RAC1_SDI,-0.024745506,0.007656271
Plate6_F5_MUC16_SDI,-0.005819763,0.011997326
Plate6_F6_RAD51_SDI,0.008739669,0.022094535
Plate6_F7_NBN_SDI,-0.057489705,0.01824069
Plate6_F8_ACADS_SDI,-0.070960358,0.048462522
Plate6_G1_ITGB4_SDI,-0.049593938,0.033062504
Plate6_G13_MYCN_SDI,0.051344538,0.018367227
Plate6_G14_SHH_SDI,0.004757172,0.01635949
Plate6_G15_PCTK1_SDI,0.031104135,0.038072869
Plate6_G16_TP53I3_SDI,0.012503267,0.017073354
Plate6_G17_PDGFB_SDI,0.023199746,0.012303006
Plate6_G18_TP73_SDI,-0.076400507,0.09825445
Plate6_G19_PDPK1_SDI,-0.04522123,0.026280725
Plate6_G2_GPR19_SDI,-0.069927356,0.039402607
Plate6_G20_TP73L_SDI,-0.056911272,0.025999333
Plate6_G21_PECAM1_SDI,0.036244638,0.016114044
Plate6_G22_TYRO3_SDI,-0.056840505,0.026350159
Plate6_G23_PIK3CA_SDI,0.010653264,0.050761786
Plate6_G24_YES1_SDI,-0.077897018,0.021535655
Plate6_G3_JUN_SDI,0.021717182,0.027273034
Plate6_G4_LCK_SDI,0.007990412,0.018271743
Plate6_G5_NDC80_SDI,-0.003250815,0.077943044
Plate6_G6_LYN_SDI,-0.022013962,0.067294159
Plate6_G8_MAS1_SDI,0.004422679,0.026946244
Plate6_G9_MAPK1_SDI,-0.003233093,0.033227848
Plate6_H1_FOXO1_SDI,-0.055069083,0.043823526
Plate6_H11_ALK_SDI,-0.034195726,0.08812849
Plate6_H14_MCM4_SDI,-0.047674025,0.020332892
Plate6_H16_MCM6_SDI,0.012154263,0.029816815
Plate6_H18_MGAT5_SDI,0.019868095,0.031645697
Plate6_H19_JAK2_SDI,-0.051550661,0.049869631
Plate6_H2_HDAC2_SDI,-0.062110827,0.017913196
Plate6_H20_NMB_SDI,0.036943486,0.031976503
Plate6_H21_KRAS_SDI,-0.062620209,0.034899898
Plate6_H22_NOS3_SDI,-0.031797838,0.058641516
Plate6_H23_NTRK1_SDI,-0.071331116,0.107624924
Plate6_H24_OPTN_SDI,-0.024536363,0.04680054
Plate6_H3_FOXO3_SDI,0.020434232,0.019130812
Plate6_H4_HSPA5_SDI,0.045549134,0.026065486
Plate6_H6_HSP90AB1_SDI,0.009296669,0.066743115
Plate6_H7_TAL1_SDI,0.03341422,0.020805577
Plate6_H9_TFE3_SDI,-0.063052811,0.038645078
Plate6_I12_STAT5B_SDI,-0.087929433,0.041107856
Plate6_I13_STAT3_SDI,0.01782079,0.034458495
Plate6_I15_TGFB2_SDI,-0.068980468,0.067833722
Plate6_I16_TCF7L2_SDI,-0.028151441,0.009210349
Plate6_I17_THBS2_SDI,0.04217667,0.065002817
Plate6_I18_TFAP2C_SDI,0.062043884,0.031126282
Plate6_I19_AAMP_SDI,0.003237084,0.048642783
Plate6_I20_TFDP1_SDI,0.052384229,0.038256689
Plate6_I3_RAB27B_SDI,-0.068621544,0.108688893
Plate6_I6_SPINT2_SDI,0.063515917,0.129577361
Plate6_I7_SACS_SDI,0.004404755,0.064540224
Plate6_I8_SSRP1_SDI,-0.085965568,0.036727374
Plate6_I9_SFN_SDI,0.06406823,0.09157496
Plate6_J12_PROM1_SDI,-0.011278834,0.042877321
Plate6_J14_EIF2C2_SDI,0.018921945,0.023909406
Plate6_J15_ERCC2_SDI,-0.072588785,0.057792022
Plate6_J16_EIF4EBP3_SDI,-0.05395114,0.023700248
Plate6_J17_FOXP3_SDI,-0.018800611,0.068610707
Plate6_J19_PTPRN_SDI,-0.02164093,0.034776239
Plate6_J2_PABPC1_SDI,-0.011520789,0.025954893
Plate6_J3_PDGFRB_SDI,-0.02570622,0.018589043
Plate6_J4_PALM2_SDI,-0.009205988,0.050256576
Plate6_J5_RUNX1_SDI,0.027683421,0.038333963
Plate6_J6_DAPK1_SDI,-0.011858596,0.02014955
Plate6_J7_SMAD2_SDI,-0.075583004,0.031075569
Plate6_J8_DFNA5_SDI,0.029219251,0.027312579
Plate6_K1_FCN2_SDI,0.066912579,0.050227065
Plate6_K11_IFNB1_SDI,0.035271794,0.110893907
