Protein,Delta,DeltaSquared
Plate4_I22_IHH_Aviva,-0.055162512,0.239897994
Plate4_I23_MYL6_Abcam,0.33395106,0.939108161
Plate4_I24_IHH_Aviva,0.047012208,0.037540061
Plate4_I3_CDK6_Santa,-0.044252105,0.109935907
Plate4_I4_FOXO1_Aviva,-0.103972198,0.03025356
Plate4_I5_RAF1_Santa,-0.015762283,0.029129096
Plate4_I6_FOXO1_Aviva,0.19102754,0.091223653
Plate4_I7_ESR1_Santa,0.209438606,0.096424028
Plate4_I8_FSHB_Aviva,0.178322101,0.117433433
Plate4_I9_HGFAC_Santa,0.402301933,0.278779321
Plate4_J1_CTGF_R&D,-0.007288754,0.042595078
Plate4_J10_HDLBP_Aviva,0.058837556,0.010464805
Plate4_J11_PRDX2_R&D,-0.003146633,0.050783642
Plate4_J12_Hoxd13_Aviva,0.113518558,0.027207512
Plate4_J13_TFF3_R&D,0.012077247,0.023658463
Plate4_J14_IMPDH2_Aviva,0.072395187,0.040683205
Plate4_J15_IL6ST_R&D,0.043986816,0.050370277
Plate4_J16_IMPDH2_Aviva,-0.003186212,0.030057358
Plate4_J17_PPP2R4 (Y307)_R&D,0.053057299,0.019090994
Plate4_J18_INHA_Aviva,-0.005336116,0.013269283
Plate4_J19_THY1_R&D,0.096075583,0.242181391
Plate4_J2_GNL3_Aviva,0.110918426,0.033746269
Plate4_J20_Itsn1_Aviva,0.116501937,0.043859298
Plate4_J21_PDPN_R&D,0.192779553,0.123533696
Plate4_J22_KLK5_Aviva,0.034289092,0.03307685
Plate4_J24_LAMB3_Aviva,0.128857443,0.036044325
Plate4_J3_IL1B_R&D,-0.004893912,0.11188925
Plate4_J4_GNL3_Aviva,-0.054689803,0.035084815
Plate4_J5_IL6_R&D,-0.017483456,0.209720077
Plate4_J6_GPR19_Aviva,0.045323319,0.023315665
Plate4_J7_CRKL_R&D,0.034446649,0.167722598
Plate4_J8_HDLBP_Aviva,-0.02464753,0.005567173
Plate4_J9_GRN_R&D,-0.034627081,0.013940544
Plate4_K1_PKM2_Abcam,0.041697036,0.050701305
Plate4_K10_ITSN1_Aviva,0.085534742,0.078277657
Plate4_K11_SPARC_Genway,0.018765288,0.008398299
Plate4_K12_KLK5_Aviva,0.09651609,0.052361089
Plate4_K13_PLK1_HycultBio,0.028173508,0.031748202
Plate4_K14_LAMB3_Aviva,0.02545151,0.007738516
Plate4_K15_JAG1_R&D,0.017984022,0.071246242
Plate4_K16_LAMB3_Aviva,0.03702717,0.085662062
Plate4_K17_SPARCL1_R&D,0.101080589,0.056524515
Plate4_K18_LAMB3_Aviva,0.060870145,0.035530621
Plate4_K19_SPARC_Santa,0.228531819,0.105220665
Plate4_K2_IL3_Aviva,0.037739691,0.10167927
Plate4_K20_MEF2C_Aviva,0.060597455,0.028000009
Plate4_K21_MUC16_Collaborator,0.146415813,0.04055074
Plate4_K22_NELL2_Aviva,0.080094669,0.0361448
Plate4_K23_MUC16_Collaborator,0.034829732,0.039488754
Plate4_K24_NFKBIE_Aviva,0.001382304,0.044238283
Plate4_K3_PKM2_Abcam,-0.02865998,0.022638477
Plate4_K4_INHA_Aviva,-0.071935859,0.04190794
Plate4_K5_PKM2_Abcam,0.132533271,0.140207326
Plate4_K6_Itsn1_Aviva,0.076108141,0.054892661
Plate4_K7_LGALS3_Abnova,-0.000874237,0.007117382
Plate4_K8_ITSN1_Aviva,0.128651884,0.0283567
Plate4_K9_REG3A_Abnova,0.135314892,0.109632086
Plate4_L1_CD82_R&D,0.165946545,0.1048912
Plate4_L10_NELL2_Aviva,0.063144419,0.030689958
Plate4_L11_AFP_R&D,-0.047254489,0.070774472
Plate4_L12_PAFAH1B2_Aviva,0.040448833,0.00394614
Plate4_L13_P09619_R&D,0.017787548,0.052587728
Plate4_L14_PCDH15_Aviva,0.011146741,0.026040308
Plate4_L16_PHB_Aviva,-0.140612531,0.052562452
Plate4_L18_Phb_Aviva,0.108303689,0.02624742
Plate4_L19_ALDOC_Atlas,-0.016303351,0.01973586
Plate4_L2_MARVELD2_Aviva,0.053085358,0.04753318
Plate4_L20_PHYH_Aviva,0.052087818,0.024805345
Plate4_L21_FKBP2_Proteintech,-0.061261244,0.114075588
Plate4_L22_PHYH_Aviva,0.008429917,0.036422357
Plate4_L3_P04233_R&D,-0.059547623,0.109935558
Plate4_L4_MSI2_Aviva,0.037683439,0.063318955
Plate4_L5_PTK2 (Y397)_R&D,0.024268923,0.059703497
Plate4_L7_SSEA-4(ESC marker/carbohydrate)_R&D,-0.007068931,0.051819967
Plate4_L8_MSLN_Aviva,0.162651188,0.054517298
Plate4_L9_SSEA-4(ESC marker/carbohydrate)_R&D,0.117247859,0.128039802
Plate4_M1_MUC16_Collaborator,-0.015105891,0.08480076
Plate4_M10_PHB_Aviva,-0.109953692,0.038243501
Plate4_M11_NDUFA12_Genetex,0.078413418,0.028957167
Plate4_M12_PIN1_Aviva,-0.132902831,0.090548381
Plate4_M13_NDRG1_Abnova,0.040906362,0.070008363
Plate4_M15_RAP1A_Santa,0.082687826,0.26741659
Plate4_M17_RALA_BD,-0.020465153,0.186563439
Plate4_M18_PKNOX1_Aviva,0.073434408,0.036700557
Plate4_M19_USP4_ChrisLoch,-0.084252892,0.117650441
Plate4_M20_PRKCQ_Aviva,0.049810616,0.02871222
Plate4_M21_PLP_ChrisLoch,0.099932851,0.113080438
Plate4_M22_PRKCQ_Aviva,0.049614581,0.062125492
Plate4_M23_SSEL_ChrisLoch,0.043376404,0.14062406
Plate4_M24_PRKCZ_Aviva,0.007462476,0.029102546
Plate4_M3_CD24_MadeHere,0.20921116,0.066643613
Plate4_M4_NTRK1_Aviva,0.046288257,0.034953292
Plate4_M5_CD24_MadeHere,0.007064965,0.025620242
Plate4_M6_PARP1_Aviva,0.065194031,0.066724241
Plate4_M7_SPINT2_R&D,-0.019803895,0.140873216
Plate4_M8_PCDH15_Aviva,0.242964229,0.148943947
Plate4_M9_ATP5D_Genetex,0.006597249,0.153365033
Plate4_N10_RAB2B_Aviva,0.116893655,0.098454898
Plate4_N11_ZYX_Sigma,0.019017194,0.066415561
Plate4_N12_Rap1a_Aviva,0.051388545,0.011886069
Plate4_N13_PARK7_Sigma,0.000962716,0.05126404
Plate4_N14_RYBP_Aviva,0.013498362,0.009002924
Plate4_N15_GAPDH_Sigma,0.1079572,0.1916723
Plate4_N16_Rybp_Aviva,0.093388619,0.078550069
Plate4_N17_KATNB1_Sigma,0.176615131,0.264185779
Plate4_N18_SDF4_Aviva,0.08927606,0.035382152
Plate4_N19_ZYX_Sigma,-0.166890903,0.087783957
Plate4_N2_PKNOX1_Aviva,-0.010251171,0.028213021
Plate4_N20_SLC30A8_Aviva,0.014711754,0.04955742
Plate4_N21_STIP1_Sigma,0.097087236,0.048909523
Plate4_N24_SOCS7_Aviva,0.087767256,0.043450299
Plate4_N3_MAPRE2_Proteintech,0.082463424,0.056285503
Plate4_N4_PPIL3_Aviva,0.126362864,0.13546685
Plate4_N5_ALDOA_Proteintech,0.091282209,0.093965838
Plate4_N6_PRKCZ_Aviva,0.019835919,0.042002491
Plate4_N7_CRKL_Sigma,0.030941297,0.029076995
Plate4_N8_RAB2A_Aviva,0.011717376,0.026787624
Plate4_N9_GAPDH_Sigma,-0.125875377,0.046516621
Plate4_O1_USP8_ChrisLoch,0.002394394,0.026787753
Plate4_O10_SDF4_Aviva,0.060681003,0.029983105
Plate4_O11_UCHL1_ChrisLoch,0.022546478,0.155444878
Plate4_O12_SDF4_Aviva,-0.009479637,0.006751035
Plate4_O13_UCHL3_ChrisLoch,-0.034478244,0.031652085
Plate4_O14_SLC30A8_Aviva,0.044106533,0.027261199
Plate4_O15_UCHL5_ChrisLoch,0.041640454,0.049047084
Plate4_O16_SOCS7_Aviva,0.038682864,0.035124866
Plate4_O17_USP5_ChrisLoch,0.071396472,0.047068864
Plate4_O18_STAT1_Aviva,0.046428609,0.022659578
Plate4_O19_OTUB2_ChrisLoch,-0.038804105,0.07708111
Plate4_O2_PRKCZ_Aviva,-0.045641564,0.062285774
Plate4_O20_STAT5A_Aviva,0.031779069,0.054370156
Plate4_O22_STAT5A_Aviva,0.067139806,0.024554916
Plate4_O24_TAF1L_Aviva,0.05869423,0.04269114
Plate4_O3_OTUB1_ChrisLoch,-0.014076117,0.081989228
Plate4_O4_PTPRA_Aviva,0.066639369,0.016967373
Plate4_O6_PTPRA_Aviva,0.05579461,0.021567011
Plate4_O7_ATXN3L_ChrisLoch,0.058611534,0.121843996
Plate4_O8_RASGRP3_Aviva,0.017756833,0.056086905
Plate4_O9_SENP2_ChrisLoch,-0.023726233,0.102469272
Plate4_P1_PRDX6_Sigma,-0.13605931,0.036589939
Plate4_P11_LRG1_Sigma,0.04362004,0.049063659
Plate4_P12_TP63_Aviva,0.008468666,0.469423667
Plate4_P13_SOD3_Sigma,-0.004473437,0.025370013
Plate4_P14_TSG101_Aviva,0.001554748,0.094610053
Plate4_P15_B2M_Sigma,-0.037487686,0.028467568
Plate4_P16_USF1_Aviva,-0.063793455,0.122528426
Plate4_P17_SLC9A3R1_Sigma,-0.082912529,0.025228989
Plate4_P18_USF1_Aviva,0.12701535,0.057855711
Plate4_P19_GABARAPL2_Sigma,-0.131077876,0.024093365
Plate4_P2_SPARC_Aviva,-0.0445031,0.089185009
Plate4_P20_Whsc2_Aviva,0.05203563,0.01827861
Plate4_P21_IL10_Sigma,0.039163944,0.08566102
Plate4_P23_FSTL1_Sigma,-0.032279819,0.091641824
Plate4_P3_CRKL_Sigma,-0.076627947,0.022970909
Plate4_P4_SPTAN1_Aviva,-0.04599792,0.043235948
Plate4_P5_FAIM3_Sigma,-0.033567708,0.006671725
Plate4_P6_STOML2_Aviva,0.126257856,0.052130046
Plate4_P7_CALR3_Sigma,-0.043953943,0.031739141
Plate4_P8_TFRC_Aviva,-0.06929175,0.047585129
Plate5_A1_ZIC3_Aviva,-0.022742452,0.038528988
Plate5_A11_NTRK1_Aviva,0.054920474,0.030269253
Plate5_A12_IL2 _SDI,-0.225914627,0.083334974
Plate5_A13_PAFAH1B2_Aviva,0.035794734,0.037385653
Plate5_A15_PARP1_Aviva,0.014761405,0.023748224
Plate5_A17_PARP1_Aviva,-0.085770621,0.039353766
Plate5_A18_IL6ST_SDI,0.000649807,0.090155037
Plate5_A19_PDGFRB_Aviva,0.033388925,0.036900711
Plate5_A21_PIN1_Aviva,-0.158473226,0.073305785
Plate5_A22_CD46_SDI,-0.088386538,0.039791018
Plate5_A23_PKNOX1_Aviva,-0.123539357,0.052566595
Plate5_A24_CCL14_SDI,0.037017074,0.015484329
Plate5_A3_KLK5_Aviva,-0.053360331,0.039455741
Plate5_A4_KIT_SDI,-0.03669762,0.007842587
Plate5_A5_MARVELD2_Aviva,-0.019889815,0.025331715
Plate5_A6_CEACAM1_SDI,0.076896377,0.045760633
Plate5_A7_MEF2C_Aviva,0.087796657,0.02992697
Plate5_A8_BRCA1_SDI,0.060001202,0.036817891
Plate5_A9_MMP15_Aviva,-0.112829905,0.057713295
Plate5_B10_RAB11FIP1_SDI,0.078025494,0.047242387
Plate5_B11_TSPO_SDI,0.028620263,0.006840759
Plate5_B12_PSMD3_SDI,-0.105510816,0.102956479
Plate5_B18_PIM1_SDI,-0.02201678,0.020301643
Plate5_B19_CEACAM5_SDI,0.126507353,0.053954365
Plate5_B2_DCLK3_SDI,0.050644791,0.013179975
Plate5_B20_MSH6_SDI,-0.032920815,0.054060874
Plate5_B8_SOCS7_SDI,0.025823078,0.045765823
Plate5_C1_PLXND1_Aviva,0.042191482,0.009711199
Plate5_C11_SDF4_Aviva,0.009082136,0.037827346
Plate5_C12_ETV4_SDI,-0.036811472,0.0238854
Plate5_C13_SOCS7_Aviva,0.04126192,0.017747582
Plate5_C14_PSCD2_SDI,0.04761475,0.030843512
Plate5_C15_STAT5A_Aviva,-0.00082396,0.006029721
Plate5_C16_PSCD4_SDI,-0.016999276,0.022951885
Plate5_C17_STOML2_Aviva,-0.102693403,0.093529005
Plate5_C19_TFRC_Aviva,0.002241152,0.014631403
Plate5_C21_THBS3_Aviva,-0.100705735,0.027235207
Plate5_C22_STOML3_SDI,0.05388597,0.013370138
Plate5_C23_TP63_Aviva,-0.055950624,0.158458111
Plate5_C24_OPN3_SDI,-0.138810876,0.132764531
Plate5_C3_PPIL3_Aviva,-0.011524068,0.060017131
Plate5_C4_XBP1_SDI,0.123400458,0.049757884
Plate5_C5_PTPRA_Aviva,-0.079581079,0.016027848
Plate5_C6_RAB25_SDI,0.122538347,0.024684131
Plate5_C7_RAD23A_Aviva,-0.02285504,0.007104008
Plate5_C9_RAD23A_Aviva,-0.178800966,0.106092489
Plate5_D1_VCAN_SDI,0.008998583,0.040580674
Plate5_D10_TGFB1_SDI,0.073349096,0.047667068
Plate5_D12_AKT1_SDI,0.009275182,0.026278913
Plate5_D14_AR_SDI,-0.000572871,0.013627434
Plate5_D15_PHB2_SDI,-0.018297881,0.042766415
Plate5_D16_BAX_SDI,0.105513347,0.036044204
Plate5_D17_UTP20_SDI,-0.017599387,0.017417073
Plate5_D18_CAV1_SDI,0.115678742,0.054363631
Plate5_D19_SNC_SDI,0.083608803,0.03102246
Plate5_D2_BCAS3_SDI,-0.051550418,0.061928621
Plate5_D20_CCNE1_SDI,-0.030896744,0.025557208
Plate5_D21_ERBB2_SDI,-0.011939174,0.023723716
Plate5_D3_CTNNB1_SDI,0.014366786,0.041903211
Plate5_D4_CHEK2_SDI,-0.033374745,0.018837602
Plate5_D5_PGR_SDI,-0.012010531,0.003726074
Plate5_D6_RAD50_SDI,-0.051847607,0.069651797
Plate5_D7_CD44_SDI,0.032552656,0.002307229
Plate5_D8_B2M_SDI,-0.028908632,0.010229668
Plate5_D9_PIP_SDI,0.025107755,0.03163047
Plate5_E1_VWA2_Aviva,0.064633736,0.038181231
Plate5_E10_C1orf38_SDI,-0.086537228,0.022269135
Plate5_E11_ZIC3_Aviva,-0.047996313,0.01532233
Plate5_E12_USH1c_SDI,0.061284063,0.047320183
Plate5_E13_WDFY3_Aviva,-0.094306765,0.028511973
Plate5_E15_WDFY3_Aviva,0.062331915,0.049388212
Plate5_E16_USH1c_SDI,0.012572613,0.02782003
Plate5_E17_ABL1_Aviva,0.037261307,0.020044124
Plate5_E18_CDH23_SDI,0.01283817,0.006997343
Plate5_E21_ATP6V1G1_Aviva,-0.055730603,0.014513917
Plate5_E23_BCL9L_Aviva,0.081495599,0.077530903
Plate5_E24_TACC1_SDI,-0.085580484,0.037337113
Plate5_E3_WAS_Aviva,-0.064137227,0.043366916
Plate5_E4_SLD5_SDI,0.05866438,0.0177034
Plate5_E5_WHSC2_Aviva,0.111749058,0.112017532
Plate5_E6_TBC1D3_SDI,0.096974879,0.013246067
Plate5_E7_XIAP_Aviva,0.069596116,0.067100465
Plate5_E8_C10orf10_SDI,-0.020221887,0.04569127
Plate5_E9_XRCC4_Aviva,-0.224282571,0.068772828
Plate5_F1_F2R_SDI,-0.106840529,0.041479002
Plate5_F11_LAMC2_SDI,0.026024325,0.043331871
Plate5_F12_PTPN1_SDI,0.02659186,0.019732128
Plate5_F13_FAS_SDI,0.018596751,0.026574782
Plate5_F14_ATP6AP1_SDI,-0.068251304,0.011642398
Plate5_F15_FASLG_SDI,0.012532484,0.039857554
Plate5_F16_BTG1_SDI,0.055230173,0.014797673
Plate5_F17_FASLG_SDI,0.055015697,0.019705341
Plate5_F18_CC2D1A_SDI,0.012844497,0.051158571
Plate5_F19_CLEC3B_SDI,0.099760237,0.061548296
Plate5_F2_ZEB1_SDI,-0.041263118,0.008774999
Plate5_F24_CALD1_SDI,-0.106050035,0.064335189
Plate5_F3_TRAF4_SDI,0.019629293,0.027320905
Plate5_F4_KDM5D_SDI,0.019555104,0.015260969
Plate5_F5_TSP50_SDI,0.022536735,0.040210518
Plate5_F6_KDM5A_SDI,0.044262968,0.024875028
Plate5_F7_YBX1_SDI,0.125569501,0.054164284
Plate5_G1_CA10_Aviva,0.047275661,0.041405188
Plate5_G11_CDH6_Aviva,-0.063193285,0.028140439
Plate5_G13_CDK6_Aviva,-0.079074071,0.033184233
Plate5_G14_BAG4_SDI,-0.048990523,0.019005488
Plate5_G15_CHUK_Aviva,-0.114550606,0.040800567
Plate5_G16_CTDP1_SDI,0.024190662,0.015300822
Plate5_G17_CLCN3_Aviva,0.016255101,0.056047311
Plate5_G18_PTCH_SDI,0.001761356,0.088894547
Plate5_G19_CSF3_Aviva,-0.066755629,0.008303466
Plate5_G2_BID_SDI,-0.038971115,0.017967856
Plate5_G20_PSIP1_SDI,-0.016051726,0.011570106
Plate5_G21_CSF3R_Aviva,-0.042232634,0.018873946
Plate5_G23_CUX1_Aviva,-0.014326808,0.005214405
Plate5_G24_VAPB_SDI,-0.024667694,0.015821609
Plate5_G3_CCNE1_Aviva,0.00659495,0.035781721
Plate5_G4_ETV6_SDI,0.122922167,0.040467178
Plate5_G5_CCNE1_Aviva,-0.050368231,0.023201951
Plate5_G6_PSAT1_SDI,-0.028161884,0.005120318
Plate5_G7_CCNI_Aviva,-0.005923107,0.042095917
Plate5_G8_EN1_SDI,-0.016237197,0.009581445
Plate5_G9_CD40LG_Aviva,-0.155181059,0.049530468
Plate5_H11_KI67_SDI,-0.06113788,0.009550128
Plate5_H13_CDH5_SDI,0.096031475,0.053829414
Plate5_H14_KRT23_SDI,-0.013373563,0.008123587
Plate5_H15_CDH6_SDI,0.054686571,0.026150441
Plate5_H16_DSC2_SDI,0.02647901,0.008988265
Plate5_H17_CDH7_SDI,-0.000717681,0.010072477
Plate5_H18_DEK_SDI,-0.029041788,0.056467254
Plate5_H19_VEGFA_SDI,-0.093199779,0.025527663
Plate5_H2_CTBS_SDI,-0.000788604,0.042243625
Plate5_H20_TFRC_SDI,0.044801731,0.00482768
Plate5_H21_EGFR_SDI,-0.049663748,0.008807934
Plate5_H3_VCAM1_SDI,0.110129023,0.022311534
Plate5_H4_LARP1_SDI,0.014250634,0.018197306
Plate5_H5_VCAM1_SDI,0.010647683,0.012934944
Plate5_H6_LPIN2_SDI,0.01482024,0.013611931
Plate5_H7_ANGPT2_SDI,0.07656863,0.016168609
Plate5_H8_MYO10_SDI,0.06378009,0.019414217
Plate5_H9_KI67_SDI,0.091782114,0.046349852
Plate5_I1_DCP1B_Aviva,0.092848464,0.027085691
Plate5_I11_Eif2c2_Aviva,0.184551734,0.072843331
Plate5_I13_EPCAM_Aviva,0.126016912,0.066953158
Plate5_I15_Ephb6_Aviva,0.073096107,0.159506064
Plate5_I16_FANCE_SDI,-0.008181761,0.027392384
Plate5_I17_EPHB6_Aviva,0.051995366,0.012824042
Plate5_I18_SPFH2_SDI,0.040156949,0.024593426
Plate5_I19_FOLR3_Aviva,-0.055345792,0.031907098
Plate5_I20_PALB2_SDI,0.02892264,0.097234731
Plate5_I21_FSHB_Aviva,0.016646032,0.05775956
Plate5_I23_GAL3ST3_Aviva,-0.028034171,0.103775769
Plate5_I24_MAML2_SDI,-0.074804755,0.039432803
Plate5_I3_DGCR6_Aviva,-0.05951173,0.019853546
Plate5_I4_GATA3_SDI,0.035251368,0.015274461
Plate5_I5_DNAL4_Aviva,0.04817798,0.020115088
Plate5_I6_BCL11A_SDI,-0.002478828,0.024036115
Plate5_I7_DPYSL3_Aviva,-0.125970541,0.11799156
Plate5_I9_DSCC1_Aviva,0.075889125,0.048158041
Plate5_J1_SPP1_SDI,0.100063411,0.128889519
Plate5_J10_ERBB3_SDI,-0.027112418,0.009937756
Plate5_J11_CD33_SDI,-0.004290959,0.087281959
Plate5_J13_CD22_SDI,0.005249666,0.036378
Plate5_J14_FANCI_SDI,0.002791788,0.026510812
Plate5_J15_CD22_SDI,0.013215828,0.119042967
Plate5_J16_MMP1_SDI,0.063005494,0.007421949
Plate5_J17_CD22_SDI,0.023880707,0.008470668
Plate5_J18_MMP16_SDI,0.064439437,0.171174848
Plate5_J2_SDF4_SDI,-0.015077234,0.022119414
Plate5_J23_CCR5_SDI,0.020190952,0.036828793
Plate5_J24_MMP7_SDI,-0.009803238,0.014159104
Plate5_J3_TYR_SDI,0.030657326,0.030049762
Plate5_J4_SETD5_SDI,0.0224308,0.125983292
Plate5_J5_CDH1_SDI,0.078959805,0.021399628
Plate5_J6_UBE2S_SDI,-0.105092322,0.046676037
Plate5_J9_CD33_SDI,0.088231352,0.04911432
Plate5_K1_GAR1_Aviva,-0.026192365,0.015762274
Plate5_K11_PRKCQ_Aviva,0.033508977,0.037437604
Plate5_K14_loc387761_SDI,0.074510096,0.022265531
Plate5_K15_CCR6_R&D,0.042391784,0.040924754
Plate5_K16_FADD_SDI,-0.101208448,0.037418428
Plate5_K17_PRKCQ_R&D,-0.063924976,0.038570893
Plate5_K18_FGFR1_SDI,0.004485563,0.026727336
Plate5_K19_bcl9_R&D,-0.041087983,0.014212885
Plate5_K2_MYH11_SDI,0.03593528,0.006928557
Plate5_K20_FOLR3_SDI,-0.00870741,0.004687839
Plate5_K21_calr3_R&D,0.057757986,0.036539715
Plate5_K23_cd160_R&D,-0.075626464,0.044883345
Plate5_K3_GNB4_Aviva,-0.014872086,0.027714064
Plate5_K4_JAZf1_SDI,0.123632234,0.087888931
Plate5_K5_HOXD13_Aviva,-0.026398792,0.031628241
Plate5_K6_RBM15_SDI,0.041402886,0.048149985
Plate5_K7_Ihh_Aviva,-0.021086979,0.007054344
Plate5_K8_DDHD2_SDI,0.082691349,0.058203685
Plate5_K9_Ihh_Aviva,-0.153340927,0.046609594
Plate5_L11_SSTR2_SDI,0.024455408,0.066426298
Plate5_L13_GLP1R_SDI,-0.362964376,0.368299901
Plate5_L14_DSP_SDI,0.026880161,0.008426488
Plate5_L15_SMO_SDI,-0.100443005,0.052235748
Plate5_L16_DVL3_SDI,0.093345792,0.131024173
Plate5_L17_CCR2_SDI,-0.070742791,0.027562808
Plate5_L18_HIF1A_SDI,0.090073151,0.023235574
Plate5_L19_CCR2_SDI,0.019975425,0.015861174
Plate5_L2_MMP9_SDI,-0.015379121,0.014126359
Plate5_L20_MARS_SDI,0.050487236,0.018131838
Plate5_L21_CXCR4_SDI,0.024677018,0.013198994
Plate5_L23_HTR2B_SDI,-0.048509951,0.01216965
Plate5_L24_WNT2_SDI,0.040853742,0.013121065
Plate5_L3_BCL2L1_SDI,0.099736293,0.048319199
Plate5_L4_NF2_SDI,0.076789979,0.017780789
Plate5_L5_EpCAM_SDI,0.013552072,0.011519907
Plate5_L6_TPM3_SDI,-0.040999075,0.015312465
Plate5_L7_EpCAM_SDI,-0.001469776,0.02818963
Plate5_L8_NOTCH1_SDI,0.030708561,0.016643224
Plate5_M11_itgb4_R&D,0.08722713,0.058088004
Plate5_M13_mef2c_R&D,0.075782154,0.036454724
Plate5_M15_mmp15_R&D,0.023562577,0.063462115
Plate5_M16_NEU3_SDI,-0.01505146,0.017384538
Plate5_M17_plxnd1_R&D,0.001994076,0.070725565
Plate5_M18_NPEPL1_SDI,0.041182837,0.025645694
Plate5_M19_prkcz_R&D,-0.06707201,0.026145718
Plate5_M20_PCGF2_SDI,-0.015946457,0.008785479
Plate5_M21_slc30a8_R&D,-0.408661685,0.382531668
Plate5_M23_tgfbr3_R&D,-0.089300799,0.192621068
Plate5_M24_PERLD1_SDI,0.01876639,0.015590576
Plate5_M3_csf3r_R&D,0.130135561,0.05189899
Plate5_M4_STX16_SDI,-0.018260479,0.018316005
Plate5_M5_fshb_R&D,-0.010220133,0.028698843
Plate5_M6_MALT1_SDI,0.031018733,0.02277524
Plate5_M7_glp1r_R&D,-0.028271309,0.025803096
Plate5_M9_itgb4_R&D,0.102239684,0.076612
Plate5_N1_GPR172B_SDI,0.024598725,0.045814499
Plate5_N11_CTLA4_SDI,0.030552068,0.065723022
Plate5_N14_WNT10A_SDI,0.022163386,0.014488119
Plate5_N15_GCGR_SDI,0.069505414,0.010328036
Plate5_N16_WNT16_SDI,0.03994663,0.059150882
Plate5_N17_IL4R_SDI,0.111891467,0.045125987
Plate5_N2_WNT4_SDI,0.029792489,0.028995757
Plate5_N22_VHL_SDI,0.099582363,0.041159586
Plate5_N23_INSR_SDI,-0.037441998,0.038301295
Plate5_N24_WISP1_SDI,0.052824223,0.06628933
Plate5_N3_ADRB2_SDI,0.052164581,0.020261234
Plate5_N4_WNT5A_SDI,0.12037117,0.081988695
Plate5_N5_ADRB2_SDI,0.017436819,0.00693075
Plate5_N7_SUR1_SDI,0.100240981,0.041087247
Plate5_O1_tgfbr3_R&D,0.097835898,0.053483164
Plate5_O11_pcdh15_R&D,-0.166345672,0.048151375
Plate5_O13_ITGA3_R&D,0.068941966,0.051916717
Plate5_O14_RAB22A_SDI,0.087432067,0.04723885
Plate5_O15_ITGA3_R&D,-0.026899921,0.110903627
Plate5_O16_BRAF_SDI,-0.032536239,0.029921151
Plate5_O17_Empty_Empty,-0.117712282,0.069849712
Plate5_O18_FGFR2_SDI,0.023922628,0.01100534
Plate5_O19_Empty_Empty,0.013037279,0.033939783
Plate5_O21_Empty_Empty,-0.048110118,0.015759296
Plate5_O22_EPHA6_SDI,-0.0336379,0.014624267
Plate5_O23_Empty_Empty,0.081444807,0.040475169
Plate5_O24_ITK_SDI,-0.111111294,0.036185215
Plate5_O3_xiap_R&D,0.250905217,0.291949871
Plate5_O4_PNMT_SDI,-0.050281847,0.024896084
Plate5_O5_CCND3_R&D,-0.189931505,0.143279056
Plate5_O6_POLG2_SDI,-0.004606269,0.018967792
Plate5_O7_cxcr4_R&D,-0.052600307,0.067677456
Plate5_O9_ABL1_R&D,0.130324486,0.051378304
Plate5_P1_INSR_SDI,0.005388851,0.156653019
Plate5_P11_MMP11_SDI,0.017956881,0.010767974
Plate5_P14_APC_SDI,0.079589853,0.023702221
Plate5_P15_TIMP2_SDI,0.039713868,0.044633777
Plate5_P16_CA9_SDI,0.195545793,0.097310916
Plate5_P17_FGFR4_SDI,0.020298534,0.016358221
Plate5_P18_CCND2_SDI,0.151116562,0.06242797
Plate5_P19_CD3e_SDI,0.023721538,0.015379097
Plate5_P2_IKZF1_SDI,0.107742366,0.059253844
Plate5_P20_CHD5_SDI,0.056499587,0.037912159
Plate5_P21_CD4 _SDI,0.047368397,0.01605869
Plate5_P22_HP_SDI,0.139589131,0.205856632
Plate5_P23_CD8a_SDI,0.055690102,0.007069087
Plate5_P24_IFNA1_SDI,0.18039924,0.178515434
Plate5_P3_INSR_SDI,-0.064197009,0.031665946
Plate5_P5_NSF_SDI,0.057843621,0.050154856
Plate5_P6_PTGS2_SDI,0.086116601,0.013005878
Plate5_P7_NSF_SDI,0.060506773,0.010512119
Plate5_P8_SERPINB5_SDI,0.097540475,0.029897232
Plate6_A12_OSM_SDI,0.04468707,0.025813623
Plate6_A13_MYBL2_SDI,-0.040556973,0.323411436
Plate6_A16_PLG_SDI,0.043466411,0.029630446
Plate6_A17_NRAS_SDI,-0.035718727,0.068414194
Plate6_A19_CDC25A_SDI,0.035045334,0.079327978
Plate6_A21_CDKN1B_SDI,0.184662314,0.050089861
Plate6_A22_SELENBP1_SDI,-0.030017771,0.046071094
Plate6_A24_TMSB10_SDI,0.010554315,0.032687032
Plate6_A5_CTPS_SDI,0.045432447,0.122930895
Plate6_A7_CTSC_SDI,0.058860168,0.028938614
Plate6_A9_CTSL1_SDI,-0.077127076,0.029041733
Plate6_B14_CCR7_SDI,0.077903649,0.027965037
Plate6_B15_CUL4B_SDI,-0.03152431,0.091345471
Plate6_B16_EVI1_SDI,0.160871431,0.041016049
Plate6_B17_CUL5_SDI,0.017866991,0.023832746
Plate6_B18_ACY1_SDI,-0.028376856,0.054702822
Plate6_B19_CUL7_SDI,-0.009685266,0.009235212
Plate6_B20_ADSL_SDI,-0.071965323,0.044124254
Plate6_B24_AKAP1_SDI,-0.12544166,0.094056323
